patch_id,region,px_r0,px_c0,size,is_overlap,pooled_split,n_valid_px,valid_frac,n_loss_px,loss_frac,loss_frac_of_valid,has_loss
nilgiris__p_ov_01280_01920,nilgiris,1280,1920,256,1,train,65536,1.0,27,0.000412,0.000412,1
nilgiris__p_ov_01280_02176,nilgiris,1280,2176,256,1,train,65536,1.0,718,0.010956,0.010956,1
nilgiris__p_ov_01280_02432,nilgiris,1280,2432,256,1,train,65536,1.0,2557,0.039017,0.039017,1
nilgiris__p_ov_01280_02688,nilgiris,1280,2688,256,1,train,65536,1.0,148,0.002258,0.002258,1
nilgiris__p_ov_01408_00000,nilgiris,1408,0,256,1,train,60833,0.9282,26,0.000397,0.000427,1
nilgiris__p_ov_01408_00128,nilgiris,1408,128,256,1,train,65536,1.0,310,0.00473,0.00473,1
nilgiris__p_ov_01408_00256,nilgiris,1408,256,256,1,train,65536,1.0,313,0.004776,0.004776,1
nilgiris__p_ov_01408_00384,nilgiris,1408,384,256,1,train,65536,1.0,9,0.000137,0.000137,1
nilgiris__p_ov_01408_00512,nilgiris,1408,512,256,1,train,65520,0.9998,9,0.000137,0.000137,1
nilgiris__p_ov_01408_00640,nilgiris,1408,640,256,1,train,65520,0.9998,9,0.000137,0.000137,1
nilgiris__p_ov_01408_00768,nilgiris,1408,768,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_01408_01536,nilgiris,1408,1536,256,1,train,65536,1.0,64,0.000977,0.000977,1
nilgiris__p_ov_01408_01664,nilgiris,1408,1664,256,1,train,65536,1.0,46,0.000702,0.000702,1
nilgiris__p_ov_01408_01792,nilgiris,1408,1792,256,1,train,65536,1.0,15,0.000229,0.000229,1
nilgiris__p_ov_01408_01920,nilgiris,1408,1920,256,1,train,65536,1.0,15,0.000229,0.000229,1
nilgiris__p_ov_01408_02048,nilgiris,1408,2048,256,1,train,65536,1.0,170,0.002594,0.002594,1
nilgiris__p_ov_01408_02176,nilgiris,1408,2176,256,1,train,65536,1.0,623,0.009506,0.009506,1
nilgiris__p_ov_01408_02304,nilgiris,1408,2304,256,1,train,65536,1.0,2459,0.037521,0.037521,1
nilgiris__p_ov_01536_00128,nilgiris,1536,128,256,1,train,65536,1.0,18,0.000275,0.000275,1
nilgiris__p_ov_01536_00384,nilgiris,1536,384,256,1,train,64283,0.9809,40,0.00061,0.000622,1
nilgiris__p_ov_01536_00640,nilgiris,1536,640,256,1,train,65141,0.994,36,0.000549,0.000553,1
nilgiris__p_ov_01536_01664,nilgiris,1536,1664,256,1,train,65536,1.0,187,0.002853,0.002853,1
nilgiris__p_ov_01536_01920,nilgiris,1536,1920,256,1,train,65536,1.0,33,0.000504,0.000504,1
nilgiris__p_ov_01536_02176,nilgiris,1536,2176,256,1,train,65536,1.0,150,0.002289,0.002289,1
nilgiris__p_ov_01664_00000,nilgiris,1664,0,256,1,train,61233,0.9343,0,0.0,0.0,0
nilgiris__p_ov_01664_00128,nilgiris,1664,128,256,1,train,65299,0.9964,0,0.0,0.0,0
nilgiris__p_ov_01664_00256,nilgiris,1664,256,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_01664_00384,nilgiris,1664,384,256,1,train,59420,0.9067,31,0.000473,0.000522,1
nilgiris__p_ov_01664_00512,nilgiris,1664,512,256,1,train,56459,0.8615,49,0.000748,0.000868,1
nilgiris__p_ov_01664_00640,nilgiris,1664,640,256,1,train,62575,0.9548,45,0.000687,0.000719,1
nilgiris__p_ov_01664_00768,nilgiris,1664,768,256,1,train,65536,1.0,27,0.000412,0.000412,1
nilgiris__p_ov_01664_01536,nilgiris,1664,1536,256,1,train,65536,1.0,401,0.006119,0.006119,1
nilgiris__p_ov_01664_01664,nilgiris,1664,1664,256,1,train,65536,1.0,403,0.006149,0.006149,1
nilgiris__p_ov_01664_01792,nilgiris,1664,1792,256,1,train,65536,1.0,87,0.001328,0.001328,1
nilgiris__p_ov_01664_01920,nilgiris,1664,1920,256,1,train,65536,1.0,21,0.00032,0.00032,1
nilgiris__p_ov_01664_02048,nilgiris,1664,2048,256,1,train,65536,1.0,20,0.000305,0.000305,1
nilgiris__p_ov_01664_02176,nilgiris,1664,2176,256,1,train,65536,1.0,66,0.001007,0.001007,1
nilgiris__p_ov_01664_02304,nilgiris,1664,2304,256,1,train,65536,1.0,205,0.003128,0.003128,1
nilgiris__p_ov_01792_00128,nilgiris,1792,128,256,1,train,65299,0.9964,33,0.000504,0.000505,1
nilgiris__p_ov_01792_00384,nilgiris,1792,384,256,1,train,57976,0.8846,21,0.00032,0.000362,1
nilgiris__p_ov_01792_00640,nilgiris,1792,640,256,1,train,62350,0.9514,328,0.005005,0.005261,1
nilgiris__p_ov_01792_01664,nilgiris,1792,1664,256,1,train,65536,1.0,301,0.004593,0.004593,1
nilgiris__p_ov_01792_01920,nilgiris,1792,1920,256,1,train,65536,1.0,3,4.6e-05,4.6e-05,1
nilgiris__p_ov_01792_02176,nilgiris,1792,2176,256,1,train,65536,1.0,209,0.003189,0.003189,1
nilgiris__p_ov_01920_00512,nilgiris,1920,512,256,1,train,63182,0.9641,68,0.001038,0.001076,1
nilgiris__p_ov_01920_00640,nilgiris,1920,640,256,1,train,64932,0.9908,310,0.00473,0.004774,1
nilgiris__p_ov_01920_00768,nilgiris,1920,768,256,1,train,64823,0.9891,263,0.004013,0.004057,1
nilgiris__p_ov_01920_01536,nilgiris,1920,1536,256,1,train,65536,1.0,207,0.003159,0.003159,1
nilgiris__p_ov_01920_01664,nilgiris,1920,1664,256,1,train,65536,1.0,49,0.000748,0.000748,1
nilgiris__p_ov_01920_01792,nilgiris,1920,1792,256,1,train,65536,1.0,15,0.000229,0.000229,1
nilgiris__p_ov_02048_00640,nilgiris,2048,640,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02048_00896,nilgiris,2048,896,256,1,train,64714,0.9875,36,0.000549,0.000556,1
nilgiris__p_ov_02048_01152,nilgiris,2048,1152,256,1,train,65536,1.0,40,0.00061,0.00061,1
nilgiris__p_ov_02048_01408,nilgiris,2048,1408,256,1,train,65472,0.999,462,0.00705,0.007056,1
nilgiris__p_ov_02048_01664,nilgiris,2048,1664,256,1,train,65536,1.0,125,0.001907,0.001907,1
nilgiris__p_ov_02048_02688,nilgiris,2048,2688,256,1,train,65536,1.0,38,0.00058,0.00058,1
nilgiris__p_ov_02176_00512,nilgiris,2176,512,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02176_00640,nilgiris,2176,640,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02176_00768,nilgiris,2176,768,256,1,train,65427,0.9983,36,0.000549,0.00055,1
nilgiris__p_ov_02176_00896,nilgiris,2176,896,256,1,train,65427,0.9983,36,0.000549,0.00055,1
nilgiris__p_ov_02176_01024,nilgiris,2176,1024,256,1,train,65536,1.0,28,0.000427,0.000427,1
nilgiris__p_ov_02176_01152,nilgiris,2176,1152,256,1,train,65536,1.0,68,0.001038,0.001038,1
nilgiris__p_ov_02176_01280,nilgiris,2176,1280,256,1,train,65472,0.999,40,0.00061,0.000611,1
nilgiris__p_ov_02176_01408,nilgiris,2176,1408,256,1,train,65472,0.999,266,0.004059,0.004063,1
nilgiris__p_ov_02176_01536,nilgiris,2176,1536,256,1,train,65536,1.0,334,0.005096,0.005096,1
nilgiris__p_ov_02176_01664,nilgiris,2176,1664,256,1,train,65536,1.0,128,0.001953,0.001953,1
nilgiris__p_ov_02176_01792,nilgiris,2176,1792,256,1,train,65536,1.0,60,0.000916,0.000916,1
nilgiris__p_ov_02176_02560,nilgiris,2176,2560,256,1,train,65536,1.0,80,0.001221,0.001221,1
nilgiris__p_ov_02176_02688,nilgiris,2176,2688,256,1,train,65536,1.0,80,0.001221,0.001221,1
nilgiris__p_ov_02176_02816,nilgiris,2176,2816,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02304_00640,nilgiris,2304,640,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02304_00896,nilgiris,2304,896,256,1,train,65536,1.0,22,0.000336,0.000336,1
nilgiris__p_ov_02304_01152,nilgiris,2304,1152,256,1,train,65536,1.0,28,0.000427,0.000427,1
nilgiris__p_ov_02304_01408,nilgiris,2304,1408,256,1,train,65536,1.0,132,0.002014,0.002014,1
nilgiris__p_ov_02304_01664,nilgiris,2304,1664,256,1,train,65536,1.0,9,0.000137,0.000137,1
nilgiris__p_ov_02304_02688,nilgiris,2304,2688,256,1,train,65536,1.0,198,0.003021,0.003021,1
nilgiris__p_ov_02432_00512,nilgiris,2432,512,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02432_00640,nilgiris,2432,640,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02432_00768,nilgiris,2432,768,256,1,train,65536,1.0,22,0.000336,0.000336,1
nilgiris__p_ov_02432_00896,nilgiris,2432,896,256,1,train,65536,1.0,22,0.000336,0.000336,1
nilgiris__p_ov_02432_01024,nilgiris,2432,1024,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02432_01152,nilgiris,2432,1152,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02432_01280,nilgiris,2432,1280,256,1,train,65536,1.0,132,0.002014,0.002014,1
nilgiris__p_ov_02432_01408,nilgiris,2432,1408,256,1,train,65536,1.0,144,0.002197,0.002197,1
nilgiris__p_ov_02432_01536,nilgiris,2432,1536,256,1,train,65536,1.0,27,0.000412,0.000412,1
nilgiris__p_ov_02432_01664,nilgiris,2432,1664,256,1,train,65536,1.0,15,0.000229,0.000229,1
nilgiris__p_ov_02432_01792,nilgiris,2432,1792,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02432_02560,nilgiris,2432,2560,256,1,train,65536,1.0,354,0.005402,0.005402,1
nilgiris__p_ov_02432_02688,nilgiris,2432,2688,256,1,train,65536,1.0,350,0.005341,0.005341,1
nilgiris__p_ov_02432_02816,nilgiris,2432,2816,256,1,train,65536,1.0,17,0.000259,0.000259,1
anamalai__p_00_00,anamalai,0,0,256,0,test,61696,0.9414,122,0.001862,0.001977,1
anamalai__p_00_01,anamalai,0,256,256,0,test,61696,0.9414,1600,0.024414,0.025934,1
anamalai__p_00_02,anamalai,0,512,256,0,train,61731,0.9419,502,0.00766,0.008132,1
anamalai__p_00_03,anamalai,0,768,256,0,train,62976,0.9609,75,0.001144,0.001191,1
anamalai__p_00_04,anamalai,0,1024,256,0,train,61127,0.9327,608,0.009277,0.009947,1
anamalai__p_00_05,anamalai,0,1280,256,0,train,52844,0.8063,107,0.001633,0.002025,1
anamalai__p_00_06,anamalai,0,1536,256,0,test,64256,0.9805,0,0.0,0.0,0
anamalai__p_00_07,anamalai,0,1792,256,0,test,64256,0.9805,0,0.0,0.0,0
anamalai__p_00_08,anamalai,0,2048,256,0,val,64306,0.9812,0,0.0,0.0,0
anamalai__p_00_09,anamalai,0,2304,256,0,val,65536,1.0,157,0.002396,0.002396,1
anamalai__p_00_10,anamalai,0,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_00_11,anamalai,0,2816,256,0,train,65024,0.9922,27,0.000412,0.000415,1
anamalai__p_01_00,anamalai,256,0,256,0,test,65404,0.998,15,0.000229,0.000229,1
anamalai__p_01_01,anamalai,256,256,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_01_02,anamalai,256,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_01_03,anamalai,256,768,256,0,train,65536,1.0,263,0.004013,0.004013,1
anamalai__p_01_04,anamalai,256,1024,256,0,train,57526,0.8778,0,0.0,0.0,0
anamalai__p_01_05,anamalai,256,1280,256,0,train,40869,0.6236,57,0.00087,0.001395,1
anamalai__p_01_06,anamalai,256,1536,256,0,test,64803,0.9888,0,0.0,0.0,0
anamalai__p_01_07,anamalai,256,1792,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_01_08,anamalai,256,2048,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_01_09,anamalai,256,2304,256,0,val,65536,1.0,92,0.001404,0.001404,1
anamalai__p_01_10,anamalai,256,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_01_11,anamalai,256,2816,256,0,train,65174,0.9945,0,0.0,0.0,0
anamalai__p_02_00,anamalai,512,0,256,0,train,64768,0.9883,0,0.0,0.0,0
anamalai__p_02_01,anamalai,512,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_02_02,anamalai,512,512,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_02_03,anamalai,512,768,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_02_04,anamalai,512,1024,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_02_05,anamalai,512,1280,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_02_06,anamalai,512,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_02_07,anamalai,512,1792,256,0,train,61399,0.9369,0,0.0,0.0,0
anamalai__p_02_08,anamalai,512,2048,256,0,train,65536,1.0,33,0.000504,0.000504,1
anamalai__p_02_09,anamalai,512,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_02_10,anamalai,512,2560,256,0,train,65536,1.0,81,0.001236,0.001236,1
anamalai__p_02_11,anamalai,512,2816,256,0,train,65536,1.0,34,0.000519,0.000519,1
anamalai__p_03_00,anamalai,768,0,256,0,train,64768,0.9883,0,0.0,0.0,0
anamalai__p_03_01,anamalai,768,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_03_02,anamalai,768,512,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_03_03,anamalai,768,768,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_03_04,anamalai,768,1024,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_03_05,anamalai,768,1280,256,0,test,65536,1.0,37,0.000565,0.000565,1
anamalai__p_03_06,anamalai,768,1536,256,0,train,65536,1.0,499,0.007614,0.007614,1
anamalai__p_03_07,anamalai,768,1792,256,0,train,61842,0.9436,0,0.0,0.0,0
anamalai__p_03_08,anamalai,768,2048,256,0,train,64887,0.9901,0,0.0,0.0,0
anamalai__p_03_09,anamalai,768,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_03_10,anamalai,768,2560,256,0,train,65536,1.0,48,0.000732,0.000732,1
anamalai__p_03_11,anamalai,768,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_00,anamalai,1024,0,256,0,train,64620,0.986,0,0.0,0.0,0
anamalai__p_04_01,anamalai,1024,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_02,anamalai,1024,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_03,anamalai,1024,768,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_04,anamalai,1024,1024,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_05,anamalai,1024,1280,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_06,anamalai,1024,1536,256,0,train,65536,1.0,554,0.008453,0.008453,1
anamalai__p_04_07,anamalai,1024,1792,256,0,train,65536,1.0,69,0.001053,0.001053,1
anamalai__p_04_08,anamalai,1024,2048,256,0,train,60230,0.919,0,0.0,0.0,0
anamalai__p_04_09,anamalai,1024,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_10,anamalai,1024,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_11,anamalai,1024,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_00,anamalai,1280,0,256,0,train,59655,0.9103,0,0.0,0.0,0
anamalai__p_05_01,anamalai,1280,256,256,0,train,65438,0.9985,0,0.0,0.0,0
anamalai__p_05_02,anamalai,1280,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_03,anamalai,1280,768,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_04,anamalai,1280,1024,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_05,anamalai,1280,1280,256,0,train,65536,1.0,232,0.00354,0.00354,1
anamalai__p_05_06,anamalai,1280,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_07,anamalai,1280,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_08,anamalai,1280,2048,256,0,train,64774,0.9884,0,0.0,0.0,0
anamalai__p_05_09,anamalai,1280,2304,256,0,train,65536,1.0,45,0.000687,0.000687,1
anamalai__p_05_10,anamalai,1280,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_11,anamalai,1280,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_00,anamalai,1536,0,256,0,train,63744,0.9727,0,0.0,0.0,0
anamalai__p_06_01,anamalai,1536,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_02,anamalai,1536,512,256,0,train,65536,1.0,1409,0.0215,0.0215,1
anamalai__p_06_03,anamalai,1536,768,256,0,train,65398,0.9979,82,0.001251,0.001254,1
anamalai__p_06_04,anamalai,1536,1024,256,0,test,65536,1.0,200,0.003052,0.003052,1
anamalai__p_06_05,anamalai,1536,1280,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_06_06,anamalai,1536,1536,256,0,train,65536,1.0,26,0.000397,0.000397,1
anamalai__p_06_07,anamalai,1536,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_08,anamalai,1536,2048,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_09,anamalai,1536,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_10,anamalai,1536,2560,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_06_11,anamalai,1536,2816,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_07_00,anamalai,1792,0,256,0,train,63589,0.9703,0,0.0,0.0,0
anamalai__p_07_01,anamalai,1792,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_02,anamalai,1792,512,256,0,train,59729,0.9114,40,0.00061,0.00067,1
anamalai__p_07_03,anamalai,1792,768,256,0,train,65335,0.9969,4,6.1e-05,6.1e-05,1
anamalai__p_07_04,anamalai,1792,1024,256,0,test,65536,1.0,489,0.007462,0.007462,1
anamalai__p_07_05,anamalai,1792,1280,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_07_06,anamalai,1792,1536,256,0,train,65536,1.0,363,0.005539,0.005539,1
anamalai__p_07_07,anamalai,1792,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_08,anamalai,1792,2048,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_09,anamalai,1792,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_10,anamalai,1792,2560,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_07_11,anamalai,1792,2816,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_08_00,anamalai,2048,0,256,0,val,62464,0.9531,19,0.00029,0.000304,1
anamalai__p_08_01,anamalai,2048,256,256,0,val,58864,0.8982,0,0.0,0.0,0
anamalai__p_08_02,anamalai,2048,512,256,0,train,65168,0.9944,294,0.004486,0.004511,1
anamalai__p_08_03,anamalai,2048,768,256,0,train,65536,1.0,89,0.001358,0.001358,1
anamalai__p_08_04,anamalai,2048,1024,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_08_05,anamalai,2048,1280,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_08_06,anamalai,2048,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_08_07,anamalai,2048,1792,256,0,train,65536,1.0,15,0.000229,0.000229,1
anamalai__p_08_08,anamalai,2048,2048,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_08_09,anamalai,2048,2304,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_08_10,anamalai,2048,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_08_11,anamalai,2048,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_00,anamalai,2304,0,256,0,val,62464,0.9531,0,0.0,0.0,0
anamalai__p_09_01,anamalai,2304,256,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_09_02,anamalai,2304,512,256,0,train,65536,1.0,53,0.000809,0.000809,1
anamalai__p_09_03,anamalai,2304,768,256,0,train,65536,1.0,459,0.007004,0.007004,1
anamalai__p_09_04,anamalai,2304,1024,256,0,train,65536,1.0,80,0.001221,0.001221,1
anamalai__p_09_05,anamalai,2304,1280,256,0,train,64632,0.9862,0,0.0,0.0,0
anamalai__p_09_06,anamalai,2304,1536,256,0,train,65429,0.9984,0,0.0,0.0,0
anamalai__p_09_07,anamalai,2304,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_08,anamalai,2304,2048,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_09_09,anamalai,2304,2304,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_09_10,anamalai,2304,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_11,anamalai,2304,2816,256,0,train,65536,1.0,6,9.2e-05,9.2e-05,1
anamalai__p_ov_00000_00640,anamalai,0,640,256,1,train,62371,0.9517,107,0.001633,0.001716,1
anamalai__p_ov_00000_00896,anamalai,0,896,256,1,train,62976,0.9609,364,0.005554,0.00578,1
anamalai__p_ov_00000_01152,anamalai,0,1152,256,1,train,51988,0.7933,289,0.00441,0.005559,1
anamalai__p_ov_00000_02688,anamalai,0,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00128_00512,anamalai,128,512,256,1,train,65536,1.0,502,0.00766,0.00766,1
anamalai__p_ov_00128_00640,anamalai,128,640,256,1,train,65536,1.0,319,0.004868,0.004868,1
anamalai__p_ov_00128_00768,anamalai,128,768,256,1,train,65536,1.0,293,0.004471,0.004471,1
anamalai__p_ov_00128_00896,anamalai,128,896,256,1,train,65536,1.0,370,0.005646,0.005646,1
anamalai__p_ov_00128_01024,anamalai,128,1024,256,1,train,55677,0.8496,608,0.009277,0.01092,1
anamalai__p_ov_00128_01152,anamalai,128,1152,256,1,train,31806,0.4853,289,0.00441,0.009086,1
anamalai__p_ov_00128_01280,anamalai,128,1280,256,1,train,34516,0.5267,30,0.000458,0.000869,1
anamalai__p_ov_00128_02560,anamalai,128,2560,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00128_02688,anamalai,128,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00128_02816,anamalai,128,2816,256,1,train,65024,0.9922,0,0.0,0.0,0
anamalai__p_ov_00256_00640,anamalai,256,640,256,1,train,65536,1.0,212,0.003235,0.003235,1
anamalai__p_ov_00256_00896,anamalai,256,896,256,1,train,65536,1.0,51,0.000778,0.000778,1
anamalai__p_ov_00256_01152,anamalai,256,1152,256,1,train,42408,0.6471,57,0.00087,0.001344,1
anamalai__p_ov_00256_02688,anamalai,256,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00384_02560,anamalai,384,2560,256,1,train,65536,1.0,66,0.001007,0.001007,1
anamalai__p_ov_00384_02688,anamalai,384,2688,256,1,train,65536,1.0,25,0.000381,0.000381,1
anamalai__p_ov_00384_02816,anamalai,384,2816,256,1,train,65430,0.9984,0,0.0,0.0,0
anamalai__p_ov_00512_00128,anamalai,512,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00512_01664,anamalai,512,1664,256,1,train,61612,0.9401,0,0.0,0.0,0
anamalai__p_ov_00512_01920,anamalai,512,1920,256,1,train,65323,0.9967,0,0.0,0.0,0
anamalai__p_ov_00512_02176,anamalai,512,2176,256,1,train,65536,1.0,33,0.000504,0.000504,1
anamalai__p_ov_00512_02432,anamalai,512,2432,256,1,train,65536,1.0,41,0.000626,0.000626,1
anamalai__p_ov_00512_02688,anamalai,512,2688,256,1,train,65536,1.0,74,0.001129,0.001129,1
anamalai__p_ov_00640_00000,anamalai,640,0,256,1,train,64768,0.9883,0,0.0,0.0,0
anamalai__p_ov_00640_00128,anamalai,640,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00640_00256,anamalai,640,256,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00640_01536,anamalai,640,1536,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00640_01664,anamalai,640,1664,256,1,train,60784,0.9275,0,0.0,0.0,0
anamalai__p_ov_00640_01792,anamalai,640,1792,256,1,train,57705,0.8805,0,0.0,0.0,0
anamalai__p_ov_00640_01920,anamalai,640,1920,256,1,train,61981,0.9458,0,0.0,0.0,0
anamalai__p_ov_00640_02048,anamalai,640,2048,256,1,train,65060,0.9927,33,0.000504,0.000507,1
anamalai__p_ov_00640_02176,anamalai,640,2176,256,1,train,65536,1.0,33,0.000504,0.000504,1
anamalai__p_ov_00640_02304,anamalai,640,2304,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00640_02432,anamalai,640,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00640_02560,anamalai,640,2560,256,1,train,65536,1.0,15,0.000229,0.000229,1
anamalai__p_ov_00640_02688,anamalai,640,2688,256,1,train,65536,1.0,49,0.000748,0.000748,1
anamalai__p_ov_00640_02816,anamalai,640,2816,256,1,train,65536,1.0,34,0.000519,0.000519,1
anamalai__p_ov_00768_00128,anamalai,768,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00768_01664,anamalai,768,1664,256,1,train,64708,0.9874,499,0.007614,0.007712,1
anamalai__p_ov_00768_01920,anamalai,768,1920,256,1,train,62021,0.9464,0,0.0,0.0,0
anamalai__p_ov_00768_02176,anamalai,768,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00768_02432,anamalai,768,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00768_02688,anamalai,768,2688,256,1,train,65536,1.0,48,0.000732,0.000732,1
anamalai__p_ov_00896_00000,anamalai,896,0,256,1,train,64768,0.9883,0,0.0,0.0,0
anamalai__p_ov_00896_00128,anamalai,896,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_00256,anamalai,896,256,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_01536,anamalai,896,1536,256,1,train,65536,1.0,1010,0.015411,0.015411,1
anamalai__p_ov_00896_01664,anamalai,896,1664,256,1,train,65536,1.0,1079,0.016464,0.016464,1
anamalai__p_ov_00896_01792,anamalai,896,1792,256,1,train,65536,1.0,69,0.001053,0.001053,1
anamalai__p_ov_00896_01920,anamalai,896,1920,256,1,train,65363,0.9974,0,0.0,0.0,0
anamalai__p_ov_00896_02048,anamalai,896,2048,256,1,train,65363,0.9974,0,0.0,0.0,0
anamalai__p_ov_00896_02176,anamalai,896,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_02304,anamalai,896,2304,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_02432,anamalai,896,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_02560,anamalai,896,2560,256,1,train,65536,1.0,48,0.000732,0.000732,1
anamalai__p_ov_00896_02688,anamalai,896,2688,256,1,train,65536,1.0,48,0.000732,0.000732,1
anamalai__p_ov_00896_02816,anamalai,896,2816,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_01024_00128,anamalai,1024,128,256,1,train,65536,1.0,0,0.0,0.0,0
