patch_id,region,px_r0,px_c0,size,is_overlap,pooled_split,n_valid_px,valid_frac,n_loss_px,loss_frac,loss_frac_of_valid,has_loss
nilgiris__p_ov_01280_01408,nilgiris,1280,1408,256,1,train,65536,1.0,21,0.00032,0.00032,1
nilgiris__p_ov_01280_01664,nilgiris,1280,1664,256,1,train,65536,1.0,504,0.00769,0.00769,1
nilgiris__p_ov_01280_01920,nilgiris,1280,1920,256,1,train,65536,1.0,252,0.003845,0.003845,1
nilgiris__p_ov_01280_02176,nilgiris,1280,2176,256,1,train,65536,1.0,357,0.005447,0.005447,1
nilgiris__p_ov_01280_02432,nilgiris,1280,2432,256,1,train,65536,1.0,97,0.00148,0.00148,1
nilgiris__p_ov_01280_02688,nilgiris,1280,2688,256,1,train,65536,1.0,80,0.001221,0.001221,1
nilgiris__p_ov_01408_00000,nilgiris,1408,0,256,1,train,60833,0.9282,42,0.000641,0.00069,1
nilgiris__p_ov_01408_00128,nilgiris,1408,128,256,1,train,65536,1.0,616,0.009399,0.009399,1
nilgiris__p_ov_01408_00256,nilgiris,1408,256,256,1,train,65536,1.0,639,0.00975,0.00975,1
nilgiris__p_ov_01408_00384,nilgiris,1408,384,256,1,train,65536,1.0,38,0.00058,0.00058,1
nilgiris__p_ov_01408_00512,nilgiris,1408,512,256,1,train,65520,0.9998,69,0.001053,0.001053,1
nilgiris__p_ov_01408_00640,nilgiris,1408,640,256,1,train,65520,0.9998,69,0.001053,0.001053,1
nilgiris__p_ov_01408_00768,nilgiris,1408,768,256,1,train,65536,1.0,30,0.000458,0.000458,1
nilgiris__p_ov_01408_01536,nilgiris,1408,1536,256,1,train,65536,1.0,555,0.008469,0.008469,1
nilgiris__p_ov_01408_01664,nilgiris,1408,1664,256,1,train,65536,1.0,603,0.009201,0.009201,1
nilgiris__p_ov_01408_01792,nilgiris,1408,1792,256,1,train,65536,1.0,241,0.003677,0.003677,1
nilgiris__p_ov_01408_01920,nilgiris,1408,1920,256,1,train,65536,1.0,263,0.004013,0.004013,1
nilgiris__p_ov_01408_02048,nilgiris,1408,2048,256,1,train,65536,1.0,129,0.001968,0.001968,1
nilgiris__p_ov_01408_02176,nilgiris,1408,2176,256,1,train,65536,1.0,390,0.005951,0.005951,1
nilgiris__p_ov_01408_02304,nilgiris,1408,2304,256,1,train,65536,1.0,397,0.006058,0.006058,1
nilgiris__p_ov_01536_00128,nilgiris,1536,128,256,1,train,65536,1.0,199,0.003036,0.003036,1
nilgiris__p_ov_01536_00384,nilgiris,1536,384,256,1,train,64283,0.9809,140,0.002136,0.002178,1
nilgiris__p_ov_01536_00640,nilgiris,1536,640,256,1,train,65141,0.994,69,0.001053,0.001059,1
nilgiris__p_ov_01536_01664,nilgiris,1536,1664,256,1,train,65536,1.0,191,0.002914,0.002914,1
nilgiris__p_ov_01536_01920,nilgiris,1536,1920,256,1,train,65536,1.0,56,0.000854,0.000854,1
nilgiris__p_ov_01536_02176,nilgiris,1536,2176,256,1,train,65536,1.0,127,0.001938,0.001938,1
nilgiris__p_ov_01664_00000,nilgiris,1664,0,256,1,train,61233,0.9343,64,0.000977,0.001045,1
nilgiris__p_ov_01664_00128,nilgiris,1664,128,256,1,train,65299,0.9964,64,0.000977,0.00098,1
nilgiris__p_ov_01664_00256,nilgiris,1664,256,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_01664_00384,nilgiris,1664,384,256,1,train,59420,0.9067,102,0.001556,0.001717,1
nilgiris__p_ov_01664_00512,nilgiris,1664,512,256,1,train,56459,0.8615,144,0.002197,0.002551,1
nilgiris__p_ov_01664_00640,nilgiris,1664,640,256,1,train,62575,0.9548,42,0.000641,0.000671,1
nilgiris__p_ov_01664_00768,nilgiris,1664,768,256,1,train,65536,1.0,40,0.00061,0.00061,1
nilgiris__p_ov_01664_01536,nilgiris,1664,1536,256,1,train,65536,1.0,78,0.00119,0.00119,1
nilgiris__p_ov_01664_01664,nilgiris,1664,1664,256,1,train,65536,1.0,53,0.000809,0.000809,1
nilgiris__p_ov_01664_01792,nilgiris,1664,1792,256,1,train,65536,1.0,48,0.000732,0.000732,1
nilgiris__p_ov_01664_01920,nilgiris,1664,1920,256,1,train,65536,1.0,69,0.001053,0.001053,1
nilgiris__p_ov_01664_02048,nilgiris,1664,2048,256,1,train,65536,1.0,54,0.000824,0.000824,1
nilgiris__p_ov_01664_02176,nilgiris,1664,2176,256,1,train,65536,1.0,49,0.000748,0.000748,1
nilgiris__p_ov_01664_02304,nilgiris,1664,2304,256,1,train,65536,1.0,268,0.004089,0.004089,1
nilgiris__p_ov_01792_00128,nilgiris,1792,128,256,1,train,65299,0.9964,63,0.000961,0.000965,1
nilgiris__p_ov_01792_00384,nilgiris,1792,384,256,1,train,57976,0.8846,0,0.0,0.0,0
nilgiris__p_ov_01792_00640,nilgiris,1792,640,256,1,train,62350,0.9514,442,0.006744,0.007089,1
nilgiris__p_ov_01792_01664,nilgiris,1792,1664,256,1,train,65536,1.0,97,0.00148,0.00148,1
nilgiris__p_ov_01792_01920,nilgiris,1792,1920,256,1,train,65536,1.0,415,0.006332,0.006332,1
nilgiris__p_ov_01792_02176,nilgiris,1792,2176,256,1,train,65536,1.0,9,0.000137,0.000137,1
nilgiris__p_ov_01920_00512,nilgiris,1920,512,256,1,train,63182,0.9641,690,0.010529,0.010921,1
nilgiris__p_ov_01920_00640,nilgiris,1920,640,256,1,train,64932,0.9908,777,0.011856,0.011966,1
nilgiris__p_ov_01920_00768,nilgiris,1920,768,256,1,train,64823,0.9891,173,0.00264,0.002669,1
nilgiris__p_ov_01920_01536,nilgiris,1920,1536,256,1,train,65536,1.0,304,0.004639,0.004639,1
nilgiris__p_ov_01920_01664,nilgiris,1920,1664,256,1,train,65536,1.0,370,0.005646,0.005646,1
nilgiris__p_ov_01920_01792,nilgiris,1920,1792,256,1,train,65536,1.0,335,0.005112,0.005112,1
nilgiris__p_ov_02048_00640,nilgiris,2048,640,256,1,train,65536,1.0,377,0.005753,0.005753,1
nilgiris__p_ov_02048_00896,nilgiris,2048,896,256,1,train,64714,0.9875,92,0.001404,0.001422,1
nilgiris__p_ov_02048_01152,nilgiris,2048,1152,256,1,train,65536,1.0,69,0.001053,0.001053,1
nilgiris__p_ov_02048_01408,nilgiris,2048,1408,256,1,train,65472,0.999,27,0.000412,0.000412,1
nilgiris__p_ov_02048_01664,nilgiris,2048,1664,256,1,train,65536,1.0,324,0.004944,0.004944,1
nilgiris__p_ov_02048_02688,nilgiris,2048,2688,256,1,train,65536,1.0,364,0.005554,0.005554,1
nilgiris__p_ov_02176_00512,nilgiris,2176,512,256,1,train,65536,1.0,10,0.000153,0.000153,1
nilgiris__p_ov_02176_00640,nilgiris,2176,640,256,1,train,65536,1.0,0,0.0,0.0,0
nilgiris__p_ov_02176_00768,nilgiris,2176,768,256,1,train,65427,0.9983,102,0.001556,0.001559,1
nilgiris__p_ov_02176_00896,nilgiris,2176,896,256,1,train,65427,0.9983,135,0.00206,0.002063,1
nilgiris__p_ov_02176_01024,nilgiris,2176,1024,256,1,train,65536,1.0,190,0.002899,0.002899,1
nilgiris__p_ov_02176_01152,nilgiris,2176,1152,256,1,train,65536,1.0,163,0.002487,0.002487,1
nilgiris__p_ov_02176_01280,nilgiris,2176,1280,256,1,train,65472,0.999,24,0.000366,0.000367,1
nilgiris__p_ov_02176_01408,nilgiris,2176,1408,256,1,train,65472,0.999,165,0.002518,0.00252,1
nilgiris__p_ov_02176_01536,nilgiris,2176,1536,256,1,train,65536,1.0,334,0.005096,0.005096,1
nilgiris__p_ov_02176_01664,nilgiris,2176,1664,256,1,train,65536,1.0,256,0.003906,0.003906,1
nilgiris__p_ov_02176_01792,nilgiris,2176,1792,256,1,train,65536,1.0,82,0.001251,0.001251,1
nilgiris__p_ov_02176_02560,nilgiris,2176,2560,256,1,train,65536,1.0,84,0.001282,0.001282,1
nilgiris__p_ov_02176_02688,nilgiris,2176,2688,256,1,train,65536,1.0,128,0.001953,0.001953,1
nilgiris__p_ov_02176_02816,nilgiris,2176,2816,256,1,train,65536,1.0,271,0.004135,0.004135,1
nilgiris__p_ov_02304_00640,nilgiris,2304,640,256,1,train,65536,1.0,48,0.000732,0.000732,1
nilgiris__p_ov_02304_00896,nilgiris,2304,896,256,1,train,65536,1.0,178,0.002716,0.002716,1
nilgiris__p_ov_02304_01152,nilgiris,2304,1152,256,1,train,65536,1.0,155,0.002365,0.002365,1
nilgiris__p_ov_02304_01408,nilgiris,2304,1408,256,1,train,65536,1.0,503,0.007675,0.007675,1
nilgiris__p_ov_02304_01664,nilgiris,2304,1664,256,1,train,65536,1.0,244,0.003723,0.003723,1
nilgiris__p_ov_02304_02688,nilgiris,2304,2688,256,1,train,65536,1.0,154,0.00235,0.00235,1
nilgiris__p_ov_02432_00512,nilgiris,2432,512,256,1,train,65536,1.0,36,0.000549,0.000549,1
nilgiris__p_ov_02432_00640,nilgiris,2432,640,256,1,train,65536,1.0,122,0.001862,0.001862,1
nilgiris__p_ov_02432_00768,nilgiris,2432,768,256,1,train,65536,1.0,236,0.003601,0.003601,1
nilgiris__p_ov_02432_00896,nilgiris,2432,896,256,1,train,65536,1.0,138,0.002106,0.002106,1
nilgiris__p_ov_02432_01024,nilgiris,2432,1024,256,1,train,65536,1.0,108,0.001648,0.001648,1
nilgiris__p_ov_02432_01152,nilgiris,2432,1152,256,1,train,65536,1.0,278,0.004242,0.004242,1
nilgiris__p_ov_02432_01280,nilgiris,2432,1280,256,1,train,65536,1.0,669,0.010208,0.010208,1
nilgiris__p_ov_02432_01408,nilgiris,2432,1408,256,1,train,65536,1.0,633,0.009659,0.009659,1
nilgiris__p_ov_02432_01536,nilgiris,2432,1536,256,1,train,65536,1.0,167,0.002548,0.002548,1
nilgiris__p_ov_02432_01664,nilgiris,2432,1664,256,1,train,65536,1.0,15,0.000229,0.000229,1
nilgiris__p_ov_02432_01792,nilgiris,2432,1792,256,1,train,65536,1.0,20,0.000305,0.000305,1
nilgiris__p_ov_02432_02560,nilgiris,2432,2560,256,1,train,65536,1.0,274,0.004181,0.004181,1
nilgiris__p_ov_02432_02688,nilgiris,2432,2688,256,1,train,65536,1.0,145,0.002213,0.002213,1
nilgiris__p_ov_02432_02816,nilgiris,2432,2816,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_00_00,anamalai,0,0,256,0,test,61696,0.9414,49,0.000748,0.000794,1
anamalai__p_00_01,anamalai,0,256,256,0,test,61696,0.9414,102,0.001556,0.001653,1
anamalai__p_00_02,anamalai,0,512,256,0,train,61731,0.9419,715,0.01091,0.011583,1
anamalai__p_00_03,anamalai,0,768,256,0,train,62976,0.9609,81,0.001236,0.001286,1
anamalai__p_00_04,anamalai,0,1024,256,0,train,61127,0.9327,98,0.001495,0.001603,1
anamalai__p_00_05,anamalai,0,1280,256,0,train,52844,0.8063,474,0.007233,0.00897,1
anamalai__p_00_06,anamalai,0,1536,256,0,test,64256,0.9805,0,0.0,0.0,0
anamalai__p_00_07,anamalai,0,1792,256,0,test,64256,0.9805,0,0.0,0.0,0
anamalai__p_00_08,anamalai,0,2048,256,0,val,64306,0.9812,0,0.0,0.0,0
anamalai__p_00_09,anamalai,0,2304,256,0,val,65536,1.0,96,0.001465,0.001465,1
anamalai__p_00_10,anamalai,0,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_00_11,anamalai,0,2816,256,0,train,65024,0.9922,0,0.0,0.0,0
anamalai__p_01_00,anamalai,256,0,256,0,test,65404,0.998,26,0.000397,0.000398,1
anamalai__p_01_01,anamalai,256,256,256,0,test,65536,1.0,331,0.005051,0.005051,1
anamalai__p_01_02,anamalai,256,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_01_03,anamalai,256,768,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_01_04,anamalai,256,1024,256,0,train,57526,0.8778,132,0.002014,0.002295,1
anamalai__p_01_05,anamalai,256,1280,256,0,train,40869,0.6236,0,0.0,0.0,0
anamalai__p_01_06,anamalai,256,1536,256,0,test,64803,0.9888,0,0.0,0.0,0
anamalai__p_01_07,anamalai,256,1792,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_01_08,anamalai,256,2048,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_01_09,anamalai,256,2304,256,0,val,65536,1.0,28,0.000427,0.000427,1
anamalai__p_01_10,anamalai,256,2560,256,0,train,65536,1.0,9,0.000137,0.000137,1
anamalai__p_01_11,anamalai,256,2816,256,0,train,65174,0.9945,0,0.0,0.0,0
anamalai__p_02_00,anamalai,512,0,256,0,train,64768,0.9883,87,0.001328,0.001343,1
anamalai__p_02_01,anamalai,512,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_02_02,anamalai,512,512,256,0,val,65536,1.0,36,0.000549,0.000549,1
anamalai__p_02_03,anamalai,512,768,256,0,val,65536,1.0,27,0.000412,0.000412,1
anamalai__p_02_04,anamalai,512,1024,256,0,test,65536,1.0,24,0.000366,0.000366,1
anamalai__p_02_05,anamalai,512,1280,256,0,test,65536,1.0,31,0.000473,0.000473,1
anamalai__p_02_06,anamalai,512,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_02_07,anamalai,512,1792,256,0,train,61399,0.9369,0,0.0,0.0,0
anamalai__p_02_08,anamalai,512,2048,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_02_09,anamalai,512,2304,256,0,train,65536,1.0,108,0.001648,0.001648,1
anamalai__p_02_10,anamalai,512,2560,256,0,train,65536,1.0,33,0.000504,0.000504,1
anamalai__p_02_11,anamalai,512,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_03_00,anamalai,768,0,256,0,train,64768,0.9883,0,0.0,0.0,0
anamalai__p_03_01,anamalai,768,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_03_02,anamalai,768,512,256,0,val,65536,1.0,52,0.000793,0.000793,1
anamalai__p_03_03,anamalai,768,768,256,0,val,65536,1.0,192,0.00293,0.00293,1
anamalai__p_03_04,anamalai,768,1024,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_03_05,anamalai,768,1280,256,0,test,65536,1.0,44,0.000671,0.000671,1
anamalai__p_03_06,anamalai,768,1536,256,0,train,65536,1.0,1048,0.015991,0.015991,1
anamalai__p_03_07,anamalai,768,1792,256,0,train,61842,0.9436,0,0.0,0.0,0
anamalai__p_03_08,anamalai,768,2048,256,0,train,64887,0.9901,25,0.000381,0.000385,1
anamalai__p_03_09,anamalai,768,2304,256,0,train,65536,1.0,6,9.2e-05,9.2e-05,1
anamalai__p_03_10,anamalai,768,2560,256,0,train,65536,1.0,182,0.002777,0.002777,1
anamalai__p_03_11,anamalai,768,2816,256,0,train,65536,1.0,172,0.002625,0.002625,1
anamalai__p_04_00,anamalai,1024,0,256,0,train,64620,0.986,0,0.0,0.0,0
anamalai__p_04_01,anamalai,1024,256,256,0,train,65536,1.0,58,0.000885,0.000885,1
anamalai__p_04_02,anamalai,1024,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_03,anamalai,1024,768,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_04,anamalai,1024,1024,256,0,train,65536,1.0,45,0.000687,0.000687,1
anamalai__p_04_05,anamalai,1024,1280,256,0,train,65536,1.0,957,0.014603,0.014603,1
anamalai__p_04_06,anamalai,1024,1536,256,0,train,65536,1.0,903,0.013779,0.013779,1
anamalai__p_04_07,anamalai,1024,1792,256,0,train,65536,1.0,6,9.2e-05,9.2e-05,1
anamalai__p_04_08,anamalai,1024,2048,256,0,train,60230,0.919,0,0.0,0.0,0
anamalai__p_04_09,anamalai,1024,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_10,anamalai,1024,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_04_11,anamalai,1024,2816,256,0,train,65536,1.0,63,0.000961,0.000961,1
anamalai__p_05_00,anamalai,1280,0,256,0,train,59655,0.9103,0,0.0,0.0,0
anamalai__p_05_01,anamalai,1280,256,256,0,train,65438,0.9985,45,0.000687,0.000688,1
anamalai__p_05_02,anamalai,1280,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_03,anamalai,1280,768,256,0,train,65536,1.0,118,0.001801,0.001801,1
anamalai__p_05_04,anamalai,1280,1024,256,0,train,65536,1.0,617,0.009415,0.009415,1
anamalai__p_05_05,anamalai,1280,1280,256,0,train,65536,1.0,622,0.009491,0.009491,1
anamalai__p_05_06,anamalai,1280,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_07,anamalai,1280,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_08,anamalai,1280,2048,256,0,train,64774,0.9884,0,0.0,0.0,0
anamalai__p_05_09,anamalai,1280,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_10,anamalai,1280,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_05_11,anamalai,1280,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_00,anamalai,1536,0,256,0,train,63744,0.9727,0,0.0,0.0,0
anamalai__p_06_01,anamalai,1536,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_02,anamalai,1536,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_03,anamalai,1536,768,256,0,train,65398,0.9979,203,0.003098,0.003104,1
anamalai__p_06_04,anamalai,1536,1024,256,0,test,65536,1.0,1905,0.029068,0.029068,1
anamalai__p_06_05,anamalai,1536,1280,256,0,test,65536,1.0,599,0.00914,0.00914,1
anamalai__p_06_06,anamalai,1536,1536,256,0,train,65536,1.0,27,0.000412,0.000412,1
anamalai__p_06_07,anamalai,1536,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_08,anamalai,1536,2048,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_09,anamalai,1536,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_06_10,anamalai,1536,2560,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_06_11,anamalai,1536,2816,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_07_00,anamalai,1792,0,256,0,train,63589,0.9703,0,0.0,0.0,0
anamalai__p_07_01,anamalai,1792,256,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_02,anamalai,1792,512,256,0,train,59729,0.9114,223,0.003403,0.003734,1
anamalai__p_07_03,anamalai,1792,768,256,0,train,65335,0.9969,256,0.003906,0.003918,1
anamalai__p_07_04,anamalai,1792,1024,256,0,test,65536,1.0,542,0.00827,0.00827,1
anamalai__p_07_05,anamalai,1792,1280,256,0,test,65536,1.0,543,0.008286,0.008286,1
anamalai__p_07_06,anamalai,1792,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_07,anamalai,1792,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_08,anamalai,1792,2048,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_09,anamalai,1792,2304,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_07_10,anamalai,1792,2560,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_07_11,anamalai,1792,2816,256,0,test,65536,1.0,0,0.0,0.0,0
anamalai__p_08_00,anamalai,2048,0,256,0,val,62464,0.9531,42,0.000641,0.000672,1
anamalai__p_08_01,anamalai,2048,256,256,0,val,58864,0.8982,0,0.0,0.0,0
anamalai__p_08_02,anamalai,2048,512,256,0,train,65168,0.9944,264,0.004028,0.004051,1
anamalai__p_08_03,anamalai,2048,768,256,0,train,65536,1.0,80,0.001221,0.001221,1
anamalai__p_08_04,anamalai,2048,1024,256,0,train,65536,1.0,114,0.00174,0.00174,1
anamalai__p_08_05,anamalai,2048,1280,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_08_06,anamalai,2048,1536,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_08_07,anamalai,2048,1792,256,0,train,65536,1.0,16,0.000244,0.000244,1
anamalai__p_08_08,anamalai,2048,2048,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_08_09,anamalai,2048,2304,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_08_10,anamalai,2048,2560,256,0,train,65536,1.0,9,0.000137,0.000137,1
anamalai__p_08_11,anamalai,2048,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_00,anamalai,2304,0,256,0,val,62464,0.9531,0,0.0,0.0,0
anamalai__p_09_01,anamalai,2304,256,256,0,val,65536,1.0,420,0.006409,0.006409,1
anamalai__p_09_02,anamalai,2304,512,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_03,anamalai,2304,768,256,0,train,65536,1.0,260,0.003967,0.003967,1
anamalai__p_09_04,anamalai,2304,1024,256,0,train,65536,1.0,57,0.00087,0.00087,1
anamalai__p_09_05,anamalai,2304,1280,256,0,train,64632,0.9862,113,0.001724,0.001748,1
anamalai__p_09_06,anamalai,2304,1536,256,0,train,65429,0.9984,0,0.0,0.0,0
anamalai__p_09_07,anamalai,2304,1792,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_08,anamalai,2304,2048,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_09_09,anamalai,2304,2304,256,0,val,65536,1.0,0,0.0,0.0,0
anamalai__p_09_10,anamalai,2304,2560,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_09_11,anamalai,2304,2816,256,0,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00000_00640,anamalai,0,640,256,1,train,62371,0.9517,284,0.004333,0.004553,1
anamalai__p_ov_00000_00896,anamalai,0,896,256,1,train,62976,0.9609,131,0.001999,0.00208,1
anamalai__p_ov_00000_01152,anamalai,0,1152,256,1,train,51988,0.7933,191,0.002914,0.003674,1
anamalai__p_ov_00000_02688,anamalai,0,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00128_00512,anamalai,128,512,256,1,train,65536,1.0,337,0.005142,0.005142,1
anamalai__p_ov_00128_00640,anamalai,128,640,256,1,train,65536,1.0,186,0.002838,0.002838,1
anamalai__p_ov_00128_00768,anamalai,128,768,256,1,train,65536,1.0,48,0.000732,0.000732,1
anamalai__p_ov_00128_00896,anamalai,128,896,256,1,train,65536,1.0,230,0.00351,0.00351,1
anamalai__p_ov_00128_01024,anamalai,128,1024,256,1,train,55677,0.8496,230,0.00351,0.004131,1
anamalai__p_ov_00128_01152,anamalai,128,1152,256,1,train,31806,0.4853,0,0.0,0.0,0
anamalai__p_ov_00128_01280,anamalai,128,1280,256,1,train,34516,0.5267,6,9.2e-05,0.000174,1
anamalai__p_ov_00128_02560,anamalai,128,2560,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00128_02688,anamalai,128,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00128_02816,anamalai,128,2816,256,1,train,65024,0.9922,0,0.0,0.0,0
anamalai__p_ov_00256_00640,anamalai,256,640,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00256_00896,anamalai,256,896,256,1,train,65536,1.0,132,0.002014,0.002014,1
anamalai__p_ov_00256_01152,anamalai,256,1152,256,1,train,42408,0.6471,0,0.0,0.0,0
anamalai__p_ov_00256_02688,anamalai,256,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00384_02560,anamalai,384,2560,256,1,train,65536,1.0,9,0.000137,0.000137,1
anamalai__p_ov_00384_02688,anamalai,384,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00384_02816,anamalai,384,2816,256,1,train,65430,0.9984,0,0.0,0.0,0
anamalai__p_ov_00512_00128,anamalai,512,128,256,1,train,65536,1.0,87,0.001328,0.001328,1
anamalai__p_ov_00512_01664,anamalai,512,1664,256,1,train,61612,0.9401,0,0.0,0.0,0
anamalai__p_ov_00512_01920,anamalai,512,1920,256,1,train,65323,0.9967,0,0.0,0.0,0
anamalai__p_ov_00512_02176,anamalai,512,2176,256,1,train,65536,1.0,108,0.001648,0.001648,1
anamalai__p_ov_00512_02432,anamalai,512,2432,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00512_02688,anamalai,512,2688,256,1,train,65536,1.0,33,0.000504,0.000504,1
anamalai__p_ov_00640_00000,anamalai,640,0,256,1,train,64768,0.9883,87,0.001328,0.001343,1
anamalai__p_ov_00640_00128,anamalai,640,128,256,1,train,65536,1.0,87,0.001328,0.001328,1
anamalai__p_ov_00640_00256,anamalai,640,256,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00640_01536,anamalai,640,1536,256,1,train,65536,1.0,20,0.000305,0.000305,1
anamalai__p_ov_00640_01664,anamalai,640,1664,256,1,train,60784,0.9275,0,0.0,0.0,0
anamalai__p_ov_00640_01792,anamalai,640,1792,256,1,train,57705,0.8805,0,0.0,0.0,0
anamalai__p_ov_00640_01920,anamalai,640,1920,256,1,train,61981,0.9458,0,0.0,0.0,0
anamalai__p_ov_00640_02048,anamalai,640,2048,256,1,train,65060,0.9927,25,0.000381,0.000384,1
anamalai__p_ov_00640_02176,anamalai,640,2176,256,1,train,65536,1.0,139,0.002121,0.002121,1
anamalai__p_ov_00640_02304,anamalai,640,2304,256,1,train,65536,1.0,114,0.00174,0.00174,1
anamalai__p_ov_00640_02432,anamalai,640,2432,256,1,train,65536,1.0,83,0.001266,0.001266,1
anamalai__p_ov_00640_02560,anamalai,640,2560,256,1,train,65536,1.0,116,0.00177,0.00177,1
anamalai__p_ov_00640_02688,anamalai,640,2688,256,1,train,65536,1.0,33,0.000504,0.000504,1
anamalai__p_ov_00640_02816,anamalai,640,2816,256,1,train,65536,1.0,57,0.00087,0.00087,1
anamalai__p_ov_00768_00128,anamalai,768,128,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00768_01664,anamalai,768,1664,256,1,train,64708,0.9874,250,0.003815,0.003864,1
anamalai__p_ov_00768_01920,anamalai,768,1920,256,1,train,62021,0.9464,0,0.0,0.0,0
anamalai__p_ov_00768_02176,anamalai,768,2176,256,1,train,65536,1.0,31,0.000473,0.000473,1
anamalai__p_ov_00768_02432,anamalai,768,2432,256,1,train,65536,1.0,182,0.002777,0.002777,1
anamalai__p_ov_00768_02688,anamalai,768,2688,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_00000,anamalai,896,0,256,1,train,64768,0.9883,0,0.0,0.0,0
anamalai__p_ov_00896_00128,anamalai,896,128,256,1,train,65536,1.0,21,0.00032,0.00032,1
anamalai__p_ov_00896_00256,anamalai,896,256,256,1,train,65536,1.0,21,0.00032,0.00032,1
anamalai__p_ov_00896_01536,anamalai,896,1536,256,1,train,65536,1.0,1919,0.029282,0.029282,1
anamalai__p_ov_00896_01664,anamalai,896,1664,256,1,train,65536,1.0,994,0.015167,0.015167,1
anamalai__p_ov_00896_01792,anamalai,896,1792,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_01920,anamalai,896,1920,256,1,train,65363,0.9974,0,0.0,0.0,0
anamalai__p_ov_00896_02048,anamalai,896,2048,256,1,train,65363,0.9974,0,0.0,0.0,0
anamalai__p_ov_00896_02176,anamalai,896,2176,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_02304,anamalai,896,2304,256,1,train,65536,1.0,0,0.0,0.0,0
anamalai__p_ov_00896_02432,anamalai,896,2432,256,1,train,65536,1.0,99,0.001511,0.001511,1
anamalai__p_ov_00896_02560,anamalai,896,2560,256,1,train,65536,1.0,99,0.001511,0.001511,1
